Timestamp,Temperature,Specific Conductivity,Conductivity,Salinity,Dissolved Oxygen,Dissolved Oxygen 2,Pressure,Depth,pH,Turbidity,Chlorophyll,Chlorophyll 2,BGA-PE,BGA-PE 2,FDOM,FDOM 2,Battery,Bat,Site
2017-03-27 13:18:00,11.38,18.14,13.42,10.75,120.8,12.34,1.42,0.99,8.61,2.28,3.7,13.9,6.8,8,4.5,16.69,6.4,NA,SERC
2017-03-27 13:24:00,12.11,18.01,13.58,10.67,119.8,12.05,1.42,0.99,8.58,2.47,2.7,10.1,4.9,2,4.5,16.42,6.4,NA,SERC
2017-03-27 13:30:00,12.44,17.93,13.63,10.63,119.3,11.91,1.43,1,8.55,2.74,2.4,8.7,4.1,0,4.5,16.52,6.4,NA,SERC
2017-03-27 13:36:00,12.32,18.01,13.65,10.68,120.4,12.05,1.43,1,8.57,2.49,2.5,9.2,4.3,0,4.4,16.28,6.4,NA,SERC
2017-03-27 13:42:00,12.24,18.06,13.66,10.7,121,12.13,1.43,0.99,8.58,2.33,2.8,10.2,4.7,2,4.4,16.27,6.4,NA,SERC
2017-03-27 13:48:00,12.36,18.07,13.71,10.71,122.2,12.21,1.42,0.99,8.59,2.27,2.1,7.7,3.9,-1,4.4,16.18,6.4,NA,SERC
2017-03-27 13:54:00,12.42,18.05,13.71,10.7,121.8,12.17,1.43,0.99,8.58,2.29,2.1,7.6,4,0,4.4,16.06,6.4,NA,SERC
2017-03-27 14:00:00,12.38,18.03,13.68,10.69,121.5,12.14,1.42,0.99,8.58,2.1,2.4,8.8,4.2,0,4.4,16.09,6.4,NA,SERC
2017-03-27 14:06:00,12.46,17.97,13.67,10.65,120.9,12.06,1.42,0.99,8.57,2.66,2.6,9.6,4.8,2,4.4,16.18,6.4,NA,SERC
2017-03-27 14:12:00,12.57,18.06,13.77,10.71,122.7,12.21,1.42,0.99,8.59,2.09,1.9,7,3.6,-2,4.3,15.88,6.4,NA,SERC
2017-03-27 14:18:00,12.45,18.05,13.72,10.7,123.3,12.3,1.42,0.99,8.59,2.13,2.3,8.7,4.3,1,4.3,15.88,6.4,NA,SERC
2017-03-27 14:24:00,12.33,18.09,13.71,10.73,123.7,12.37,1.42,0.99,8.6,2.01,2.7,10,5,2,4.3,15.77,6.4,NA,SERC
2017-03-27 14:30:00,12.25,18.12,13.71,10.74,122.8,12.3,1.42,0.99,8.6,2.1,3,11,5.2,3,4.3,15.85,6.4,NA,SERC
2017-03-27 14:36:00,12.48,18.06,13.74,10.71,123.1,12.27,1.42,0.99,8.6,2.31,2.5,9.3,4.5,1,4.3,15.86,6.4,NA,SERC
2017-03-27 14:42:00,12.6,18.03,13.76,10.69,124,12.33,1.42,0.99,8.6,2.16,2.7,9.9,5,2,4.3,15.86,6.4,NA,SERC
2017-03-27 14:48:00,12.31,18.11,13.72,10.74,124.2,12.42,1.42,0.99,8.61,2.11,3.2,12,5.9,5,4.3,15.84,6.4,NA,SERC
2017-03-27 14:54:00,12.29,18.15,13.74,10.76,124.2,12.43,1.41,0.99,8.61,1.87,3.3,12.3,5.8,5,4.3,15.62,6.4,NA,SERC
2017-03-27 15:00:00,12.16,18.12,13.68,10.75,123.8,12.43,1.41,0.99,8.61,2.17,3.6,13.5,6.4,7,4.3,15.84,6.4,NA,SERC
2017-03-27 15:06:00,12.26,18.11,13.71,10.74,124.6,12.48,1.41,0.99,8.62,2.16,3.2,11.8,5.9,5,4.3,15.89,6.4,NA,SERC
2017-03-27 15:12:00,12.26,18.12,13.71,10.75,124.7,12.49,1.41,0.99,8.62,2.15,3.9,14.3,6.8,8,4.3,15.93,6.4,NA,SERC
2017-03-27 15:18:00,12.42,18.1,13.75,10.73,125.3,12.51,1.41,0.98,8.62,2.17,3.5,12.9,6.3,6,4.3,15.9,6.4,NA,SERC
2017-03-27 15:24:00,12.43,18.16,13.8,10.77,125.5,12.52,1.41,0.98,8.62,1.85,3.9,14.3,6.9,8,4.3,15.73,6.4,NA,SERC
2017-03-27 15:30:00,12.59,18.12,13.83,10.75,126.1,12.54,1.41,0.98,8.62,1.89,3.6,13.4,6.5,7,4.3,15.64,6.4,NA,SERC
2017-03-27 15:36:00,12.66,18.15,13.88,10.77,126,12.51,1.41,0.98,8.62,1.78,3.5,12.8,6.1,6,4.2,15.49,6.4,NA,SERC
2017-03-27 15:42:00,12.44,18.17,13.82,10.78,126.2,12.58,1.41,0.98,8.63,2.07,4.2,15.4,8.3,12,4.3,15.64,6.4,NA,SERC
2017-03-27 15:48:00,12.47,18.16,13.81,10.77,126.6,12.62,1.4,0.98,8.63,1.81,4,15,7.3,9,4.2,15.56,6.4,NA,SERC
2017-03-27 15:54:00,12.46,18.15,13.81,10.77,126.7,12.63,1.4,0.98,8.63,1.9,4.3,16.1,7.7,11,4.3,15.64,6.4,NA,SERC
2017-03-27 16:00:00,12.43,18.15,13.8,10.77,126.5,12.62,1.4,0.98,8.63,2.13,4.4,16.4,7.7,10,4.3,15.69,6.4,NA,SERC
2017-03-27 16:06:00,12.94,18.09,13.93,10.73,127.6,12.59,1.4,0.98,8.62,1.97,4.1,15.2,7.3,9,4.7,17.24,6.4,NA,SERC
2017-03-27 16:12:00,12.84,18.17,13.95,10.78,127.9,12.65,1.4,0.98,8.63,1.81,4.3,15.9,7.5,10,4.1,15.2,6.4,NA,SERC
2017-03-27 16:18:00,13.23,18.13,14.06,10.76,127.4,12.49,1.4,0.98,8.61,1.67,3.8,14.1,6.5,7,4.1,15.18,6.4,NA,SERC
2017-03-27 16:24:00,13.12,18.11,14,10.74,127.5,12.54,1.4,0.98,8.61,1.87,4.5,16.7,7.9,11,4.2,15.37,6.4,NA,SERC
2017-03-27 16:30:00,13.13,18.09,13.99,10.73,126.9,12.47,1.4,0.98,8.61,1.72,4.3,16.1,7.4,10,4.2,15.29,6.4,NA,SERC
2017-03-27 16:36:00,12.92,18.06,13.89,10.71,126.4,12.48,1.4,0.98,8.61,1.98,5.1,19,8.7,14,4.3,15.72,6.4,NA,SERC
2017-03-27 16:42:00,12.55,18,13.72,10.67,123.4,12.28,1.4,0.97,8.59,3.28,5.4,20.2,8.9,14,4.5,16.76,6.4,NA,SERC
2017-03-27 16:48:00,12.48,17.95,13.66,10.64,123.2,12.29,1.4,0.97,8.59,2.97,5.7,21.1,9.1,15,4.5,16.73,6.4,NA,SERC
2017-03-27 16:54:00,12.32,17.98,13.62,10.65,123.7,12.38,1.39,0.97,8.6,3,5.3,19.5,8.6,13,4.5,16.67,6.4,NA,SERC
2017-03-27 17:00:00,12.17,17.99,13.59,10.66,123.8,12.43,1.4,0.97,8.61,2.78,5.7,21,9.1,15,4.6,16.92,6.4,NA,SERC
2017-03-27 17:06:00,12.08,18,13.55,10.66,123.7,12.45,1.4,0.97,8.61,2.95,5.4,20,8.6,13,4.6,17.06,6.4,NA,SERC
2017-03-27 17:12:00,12,17.98,13.52,10.65,123.6,12.46,1.39,0.97,8.61,3.09,5.5,20.4,8.9,14,4.7,17.4,6.4,NA,SERC
2017-03-27 17:18:00,11.93,18,13.51,10.66,124,12.52,1.39,0.97,8.62,3.14,5.4,19.9,8.7,14,4.7,17.38,6.4,NA,SERC
2017-03-27 17:24:00,11.88,18.01,13.5,10.67,124,12.54,1.39,0.97,8.62,3.28,5.4,20,8.8,14,4.7,17.43,6.4,NA,SERC
2017-03-27 17:30:00,11.83,18.03,13.49,10.68,124.3,12.57,1.39,0.97,8.62,3.32,5.2,19.3,8.3,12,4.7,17.48,6.4,NA,SERC
2017-03-27 17:36:00,11.88,18.02,13.5,10.67,124.4,12.58,1.39,0.97,8.63,3.26,5.5,20.6,9.1,15,4.7,17.41,6.4,NA,SERC
2017-03-27 17:42:00,11.95,18.01,13.52,10.67,124.8,12.59,1.39,0.97,8.63,3.66,5.7,21.1,9.3,15,4.7,17.39,6.4,NA,SERC
2017-03-27 17:48:00,12,18.02,13.54,10.68,124.9,12.58,1.39,0.97,8.63,3.19,5.4,20,8.8,14,4.7,17.44,6.4,NA,SERC
2017-03-27 17:54:00,12.05,18.02,13.56,10.68,125.2,12.6,1.39,0.97,8.63,2.99,5.8,21.5,9.4,16,4.6,17.17,6.4,NA,SERC
2017-03-27 18:00:00,12.03,18.02,13.55,10.68,125.4,12.63,1.39,0.97,8.63,2.94,5.6,21,9,15,4.7,17.33,6.4,NA,SERC
2017-03-27 18:06:00,12.02,18.03,13.56,10.69,125.5,12.64,1.38,0.97,8.63,2.94,6,22.3,10,17,4.6,17.13,6.4,NA,SERC
2017-03-27 18:12:00,12.25,18.03,13.64,10.69,125.8,12.61,1.39,0.97,8.63,2.62,6.1,22.7,9.9,17,4.6,16.94,6.4,NA,SERC
2017-03-27 18:18:00,12.17,18.05,13.62,10.7,125.9,12.64,1.39,0.97,8.63,2.63,5.9,22,9.8,17,4.6,16.97,6.4,NA,SERC
2017-03-27 18:24:00,12.2,18.04,13.63,10.69,125.7,12.61,1.39,0.97,8.63,2.7,6.2,23.1,10.5,19,4.6,17.06,6.4,NA,SERC
2017-03-27 18:30:00,12.23,18.05,13.65,10.7,125.6,12.59,1.39,0.97,8.63,2.58,6.3,23.2,10.7,20,4.6,17.01,6.4,NA,SERC
2017-03-27 18:36:00,12.14,18.06,13.62,10.7,126.1,12.67,1.39,0.97,8.63,2.94,6.1,22.6,10.1,18,4.6,16.95,6.4,NA,SERC
2017-03-27 18:42:00,12.07,18.07,13.61,10.71,125.8,12.65,1.39,0.97,8.63,2.7,6.2,23.1,10.7,20,4.6,17.1,6.4,NA,SERC
2017-03-27 18:48:00,11.99,18.06,13.57,10.7,125.7,12.67,1.39,0.97,8.64,2.62,6.3,23.4,10.9,20,4.7,17.25,6.4,NA,SERC
2017-03-27 18:54:00,12.05,18.06,13.6,10.71,125.9,12.67,1.39,0.97,8.63,3.09,6.4,23.9,10,18,4.6,17.15,6.4,NA,SERC
2017-03-27 19:00:00,12.15,18.06,13.63,10.71,126.2,12.67,1.39,0.97,8.63,3.04,6.2,23,10.5,19,4.6,16.91,6.4,NA,SERC
2017-03-27 19:06:00,12.25,18.05,13.65,10.7,125.5,12.57,1.39,0.97,8.63,2.55,5.9,21.9,10.1,18,4.6,17.05,6.4,NA,SERC
2017-03-27 19:12:00,11.99,18.08,13.59,10.72,125.6,12.66,1.39,0.97,8.64,2.89,5.6,20.7,9.7,17,4.6,17.06,6.4,NA,SERC
2017-03-27 19:18:00,12.01,18.07,13.58,10.71,125.5,12.64,1.39,0.97,8.64,2.72,6.1,22.8,10.8,20,4.7,17.45,6.4,NA,SERC
2017-03-27 19:24:00,11.93,18.06,13.55,10.7,125.6,12.67,1.39,0.97,8.64,2.74,6.4,23.7,10.7,20,4.7,17.42,6.4,NA,SERC
2017-03-27 19:30:00,11.81,18.07,13.52,10.71,125.9,12.73,1.39,0.97,8.64,2.68,6.2,23.1,10.8,20,4.7,17.5,6.4,NA,SERC
2017-03-27 19:36:00,11.81,18.06,13.51,10.7,125.8,12.73,1.39,0.97,8.64,2.7,5.9,21.8,10.2,18,4.7,17.46,6.4,NA,SERC
2017-03-27 19:42:00,11.71,18.11,13.51,10.73,125.9,12.76,1.39,0.97,8.65,2.66,6.4,23.6,10.3,18,4.7,17.25,6.4,NA,SERC
2017-03-27 19:48:00,11.75,18.1,13.52,10.73,125.6,12.73,1.39,0.97,8.65,2.43,6.3,23.5,10.8,20,4.6,17.18,6.4,NA,SERC
2017-03-27 19:54:00,11.75,18.12,13.53,10.74,126,12.77,1.39,0.97,8.65,2.31,5.5,20.4,9.9,17,4.6,17.08,6.4,NA,SERC
2017-03-27 20:00:00,11.74,18.13,13.54,10.75,126,12.77,1.39,0.97,8.65,2.44,6.3,23.5,10.5,19,4.6,17.09,6.4,NA,SERC
2017-03-27 20:06:00,11.78,18.13,13.55,10.75,125.9,12.75,1.39,0.97,8.65,2.28,6.4,23.7,10.9,20,4.6,16.97,6.4,NA,SERC
2017-03-27 20:12:00,11.76,18.13,13.55,10.75,126.3,12.79,1.39,0.97,8.65,1.69,6.4,23.8,10.9,20,4.6,16.87,6.4,NA,SERC
2017-03-27 20:18:00,11.77,18.13,13.55,10.75,126,12.76,1.39,0.97,8.65,3.07,6.6,24.5,11.5,22,4.6,16.98,6.4,NA,SERC
2017-03-27 20:24:00,11.74,18.14,13.55,10.75,126.5,12.82,1.39,0.97,8.65,2.18,6.5,24.1,12,23,4.6,16.79,6.4,NA,SERC
2017-03-27 20:30:00,11.79,18.14,13.57,10.76,126.4,12.8,1.39,0.97,8.65,2.57,6.5,24,10.9,20,4.6,16.89,6.4,NA,SERC
2017-03-27 20:36:00,11.83,18.14,13.58,10.75,125.9,12.73,1.39,0.97,8.65,2.02,6.4,23.9,10.9,20,4.6,16.89,6.4,NA,SERC
2017-03-27 20:42:00,11.86,18.13,13.58,10.75,126.1,12.75,1.39,0.97,8.64,2.47,6.1,22.5,10.3,18,4.6,17.06,6.4,NA,SERC
2017-03-27 20:48:00,11.87,18.14,13.59,10.75,126.2,12.75,1.39,0.97,8.64,2.19,6.2,23.1,10.4,19,4.6,17.05,6.4,NA,SERC
2017-03-27 20:54:00,11.92,18.12,13.59,10.74,125.8,12.7,1.39,0.97,8.64,2.3,6.6,24.4,10.6,19,4.6,17.13,6.4,NA,SERC
2017-03-27 21:00:00,11.87,18.11,13.57,10.73,125.8,12.71,1.39,0.97,8.64,2.49,6.6,24.4,12.6,25,4.7,17.2,6.4,NA,SERC
2017-03-27 21:06:00,11.87,18.11,13.57,10.73,125.8,12.71,1.39,0.97,8.64,2.59,6,22.4,10.6,19,4.6,17.11,6.4,NA,SERC
2017-03-27 21:12:00,11.86,18.11,13.57,10.74,125.6,12.7,1.39,0.97,8.64,2.54,6.4,23.8,10.3,18,4.6,17.17,6.4,NA,SERC
2017-03-27 21:18:00,11.88,18.11,13.57,10.73,125.7,12.7,1.39,0.97,8.64,2.42,6.3,23.4,10.9,20,4.6,17.11,6.4,NA,SERC
2017-03-27 21:24:00,11.87,18.11,13.57,10.73,125.8,12.71,1.39,0.97,8.64,2.26,6.4,23.7,11.3,21,4.6,16.9,6.4,NA,SERC
2017-03-27 21:30:00,11.87,18.11,13.57,10.73,125.8,12.71,1.39,0.97,8.64,2.51,5.7,21.1,10.4,19,4.7,17.3,6.4,NA,SERC
2017-03-27 21:36:00,12.07,18.08,13.61,10.72,125.1,12.58,1.39,0.97,8.63,2.29,6,22.3,10.8,20,4.6,17,6.4,NA,SERC
2017-03-27 21:42:00,11.93,18.1,13.58,10.73,125.5,12.66,1.39,0.97,8.64,2.65,6.5,24.3,11.2,21,4.7,17.23,6.4,NA,SERC
2017-03-27 21:48:00,11.91,18.13,13.6,10.75,125.7,12.69,1.39,0.97,8.64,2.12,6.2,23.2,10.9,20,4.6,16.9,6.4,NA,SERC
2017-03-27 21:54:00,11.92,18.12,13.59,10.74,125.6,12.68,1.39,0.97,8.64,2.33,5.9,21.9,9.9,17,4.6,17.02,6.4,NA,SERC
2017-03-27 22:00:00,11.99,18.11,13.61,10.74,125.3,12.63,1.39,0.97,8.63,2.3,5.8,21.6,9.6,16,4.6,16.89,6.4,NA,SERC
2017-03-27 22:06:00,12.06,18.1,13.62,10.73,125.1,12.59,1.39,0.97,8.63,2.28,6.1,22.6,10,17,4.6,16.95,6.4,NA,SERC
2017-03-27 22:12:00,12.27,18.08,13.68,10.72,124.9,12.51,1.39,0.97,8.61,2.42,5.9,21.9,9.8,17,4.6,16.81,6.4,NA,SERC
2017-03-27 22:18:00,13.17,17.78,13.76,10.53,121.3,11.93,1.39,0.97,8.54,2.92,5.6,20.7,9,15,4.7,17.37,6.4,NA,SERC
2017-03-27 22:24:00,12.89,17.89,13.75,10.6,122.6,12.12,1.39,0.97,8.56,2.81,5.7,21,9.1,15,4.6,17.01,6.4,NA,SERC
2017-03-27 22:30:00,13.17,17.76,13.75,10.52,121,11.9,1.39,0.97,8.54,3.04,5.8,21.4,9.4,16,4.7,17.25,6.4,NA,SERC
2017-03-27 22:36:00,13.05,17.83,13.76,10.56,121.3,11.95,1.39,0.97,8.55,2.95,6.1,22.8,10.3,18,4.6,17.14,6.4,NA,SERC
2017-03-27 22:42:00,12.97,17.85,13.75,10.58,121.1,11.96,1.39,0.97,8.55,2.91,6.1,22.6,10.2,18,4.6,17.1,6.4,NA,SERC
2017-03-27 22:48:00,13.09,17.79,13.75,10.54,120.7,11.88,1.39,0.97,8.54,2.97,5.9,21.7,9.7,17,4.6,17.13,6.4,NA,SERC
2017-03-27 22:54:00,13.06,17.79,13.74,10.54,120.1,11.83,1.39,0.97,8.54,2.73,5.9,21.9,9.8,17,4.7,17.44,6.4,NA,SERC
2017-03-27 23:00:00,13.02,17.81,13.73,10.55,119.6,11.8,1.39,0.97,8.53,2.72,5.9,21.9,9.8,17,4.7,17.45,6.4,NA,SERC
2017-03-27 23:06:00,12.98,17.82,13.72,10.56,119.6,11.81,1.38,0.97,8.53,2.69,5.9,21.8,9.8,17,4.7,17.53,6.4,NA,SERC
2017-03-27 23:12:00,12.86,17.85,13.71,10.57,119.5,11.82,1.39,0.97,8.54,2.78,6,22.1,10,18,4.7,17.39,6.4,NA,SERC
2017-03-27 23:18:00,12.61,17.94,13.7,10.64,121.4,12.07,1.39,0.97,8.59,2.62,6.2,23.1,10.6,19,4.7,17.28,6.4,NA,SERC
2017-03-27 23:24:00,12.4,18.02,13.68,10.68,123.4,12.33,1.38,0.97,8.6,2.53,6.2,23.2,11,20,4.6,16.92,6.4,NA,SERC
2017-03-27 23:30:00,12.24,18.09,13.68,10.73,125.3,12.56,1.38,0.97,8.62,2.25,5.9,21.8,10.5,19,4.5,16.53,6.4,NA,SERC
2017-03-27 23:36:00,12.2,18.08,13.66,10.72,125.1,12.55,1.38,0.97,8.62,2.26,6.3,23.5,11,20,4.6,16.82,6.4,NA,SERC
2017-03-27 23:42:00,12.18,18.09,13.66,10.72,125,12.54,1.38,0.96,8.62,2.42,6.3,23.5,10.8,20,4.6,16.93,6.4,NA,SERC
2017-03-27 23:48:00,12.08,18.09,13.62,10.72,124.6,12.53,1.38,0.96,8.62,2.52,7,26,12.7,26,4.7,17.25,6.4,NA,SERC
2017-03-27 23:54:00,12.09,18.07,13.61,10.71,123.5,12.42,1.38,0.96,8.61,2.62,6.9,25.7,12,23,4.7,17.41,6.4,NA,SERC
2017-03-28 00:00:00,12.12,18.07,13.62,10.71,124.1,12.47,1.38,0.96,8.61,2.54,7,26.2,12.2,24,4.7,17.32,6.4,NA,SERC
2017-03-28 00:06:00,12.19,18.05,13.64,10.7,123.8,12.43,1.38,0.96,8.61,2.43,6.1,22.8,10.8,20,4.6,17.11,6.4,NA,SERC
2017-03-28 00:12:00,12.21,18.07,13.65,10.71,123.9,12.43,1.38,0.96,8.61,2.36,6.1,22.8,11,20,4.6,17.08,6.4,NA,SERC
2017-03-28 00:18:00,12.3,18.07,13.69,10.72,124.1,12.42,1.38,0.96,8.61,2.18,6,22.2,10.2,18,4.6,16.9,6.4,NA,SERC
2017-03-28 00:24:00,12.14,18.16,13.7,10.77,125.3,12.59,1.38,0.96,8.62,2.06,6.2,23.1,11.1,21,4.5,16.67,6.4,NA,SERC
2017-03-28 00:30:00,12.26,18.16,13.74,10.77,125.4,12.56,1.38,0.96,8.62,2.1,6.2,22.9,10.9,20,4.5,16.52,6.4,NA,SERC
2017-03-28 00:36:00,12.36,18.12,13.75,10.75,125,12.49,1.38,0.96,8.61,1.89,6.2,23,10.7,20,4.4,16.29,6.4,NA,SERC
2017-03-28 00:42:00,12.4,18.1,13.74,10.73,124.4,12.42,1.38,0.96,8.61,2.2,6.2,23,11.8,23,4.5,16.61,6.4,NA,SERC
2017-03-28 00:48:00,12.27,18.12,13.71,10.75,124.4,12.46,1.38,0.96,8.61,2.07,5.9,21.9,10,18,4.4,16.38,6.4,NA,SERC
2017-03-28 00:54:00,12.25,18.15,13.73,10.76,124.8,12.5,1.38,0.96,8.62,1.84,6.2,22.9,10.9,20,4.5,16.44,6.4,NA,SERC
2017-03-28 01:00:00,12.21,18.17,13.73,10.77,125.2,12.55,1.37,0.96,8.62,1.69,5.7,21.2,9.6,16,4.4,16.3,6.4,NA,SERC
2017-03-28 01:06:00,12.26,18.13,13.72,10.75,124.4,12.46,1.37,0.96,8.61,1.89,5.9,21.9,9.8,17,4.5,16.64,6.4,NA,SERC
2017-03-28 01:12:00,12.29,18.11,13.71,10.74,124,12.41,1.37,0.96,8.61,2.05,6,22.5,10.4,19,4.5,16.66,6.4,NA,SERC
2017-03-28 01:18:00,12.27,18.11,13.7,10.74,123.2,12.34,1.37,0.96,8.6,2.24,5.9,21.8,9.9,17,4.5,16.77,6.4,NA,SERC
2017-03-28 01:24:00,12.3,18.12,13.73,10.75,123.6,12.36,1.37,0.96,8.6,2.2,6.1,22.6,10.7,20,4.5,16.58,6.4,NA,SERC
2017-03-28 01:30:00,12.24,18.12,13.7,10.74,122.4,12.27,1.37,0.95,8.6,2.41,6,22.4,10.4,19,4.6,16.81,6.4,NA,SERC
2017-03-28 01:36:00,12.28,18.08,13.69,10.72,122,12.22,1.37,0.95,8.59,2.33,6,22.4,10.7,19,4.6,16.81,6.4,NA,SERC
2017-03-28 01:42:00,12.22,18.11,13.69,10.74,122.2,12.25,1.37,0.95,8.59,2.21,6.4,24,11.1,21,4.6,16.92,6.4,NA,SERC
2017-03-28 01:48:00,12.22,18.1,13.68,10.73,122.3,12.26,1.36,0.95,8.59,2.49,6.1,22.7,10.8,20,4.6,17.09,6.4,NA,SERC
2017-03-28 01:54:00,12.26,18.09,13.69,10.72,121.9,12.21,1.36,0.95,8.59,2.4,6,22.3,10.3,18,4.6,17.09,6.4,NA,SERC
2017-03-28 02:00:00,12.28,18.08,13.69,10.72,122,12.21,1.36,0.95,8.59,2.22,6.2,23,11,20,4.6,16.85,6.4,NA,SERC
2017-03-28 02:06:00,12.29,18.08,13.69,10.72,121.8,12.19,1.36,0.95,8.59,2.17,6.2,23,10.7,20,4.6,16.89,6.4,NA,SERC
2017-03-28 02:12:00,12.32,18.06,13.69,10.71,121.5,12.16,1.36,0.95,8.58,2.28,6.3,23.6,11.1,21,4.5,16.73,6.4,NA,SERC
2017-03-28 02:18:00,12.26,18.09,13.69,10.73,121.8,12.21,1.36,0.95,8.59,2.47,6.2,23.1,11.2,21,4.6,16.85,6.4,NA,SERC
2017-03-28 02:24:00,12.18,18.12,13.68,10.74,122,12.24,1.36,0.95,8.59,2.58,6,22.4,10.5,19,4.5,16.77,6.4,NA,SERC
2017-03-28 02:30:00,12.11,18.14,13.68,10.76,122.3,12.29,1.36,0.95,8.6,2.24,6.3,23.2,10.6,19,4.6,16.8,6.4,NA,SERC
2017-03-28 02:36:00,12.11,18.16,13.69,10.77,123.5,12.4,1.36,0.95,8.61,1.79,6.2,23,10.5,19,4.5,16.74,6.4,NA,SERC
2017-03-28 02:42:00,12.12,18.15,13.69,10.77,123.5,12.41,1.35,0.94,8.61,1.82,6.2,22.9,10.6,19,4.6,16.81,6.4,NA,SERC
2017-03-28 02:48:00,12.08,18.17,13.68,10.77,123.4,12.41,1.35,0.94,8.61,2,6.3,23.4,10.9,20,4.5,16.74,6.4,NA,SERC
2017-03-28 02:54:00,12.13,18.15,13.69,10.76,123.4,12.4,1.35,0.94,8.61,2.01,6.2,23,10.8,20,4.6,16.82,6.4,NA,SERC
2017-03-28 03:00:00,12.16,18.15,13.7,10.76,123,12.35,1.35,0.94,8.6,2.11,6.1,22.8,10.6,19,4.5,16.63,6.4,NA,SERC
2017-03-28 03:06:00,12.17,18.13,13.69,10.75,122.4,12.28,1.35,0.94,8.6,2.16,5.8,21.5,10.4,19,4.6,16.82,6.4,NA,SERC
2017-03-28 03:12:00,12.17,18.13,13.68,10.75,122,12.25,1.35,0.94,8.59,2.64,6.1,22.5,10.5,19,4.6,16.84,6.4,NA,SERC
2017-03-28 03:18:00,12.15,18.13,13.68,10.75,121.7,12.23,1.35,0.94,8.59,1.85,6.4,23.8,11.3,21,4.5,16.73,6.4,NA,SERC
2017-03-28 03:24:00,12.16,18.13,13.68,10.75,121.7,12.22,1.35,0.94,8.59,2.17,6.2,23.1,10.8,20,4.5,16.79,6.4,NA,SERC
2017-03-28 03:30:00,12.15,18.14,13.69,10.75,121.8,12.22,1.35,0.94,8.59,2.01,6.5,24.1,11.3,21,4.5,16.55,6.4,NA,SERC
2017-03-28 03:36:00,12.19,18.12,13.69,10.74,121.4,12.18,1.35,0.94,8.59,2.79,6.1,22.7,10.7,20,4.6,16.99,6.4,NA,SERC
2017-03-28 03:42:00,12.19,18.12,13.69,10.74,121.2,12.16,1.35,0.94,8.59,2.22,5.8,21.5,9.7,17,4.5,16.6,6.4,NA,SERC
2017-03-28 03:48:00,12.17,18.12,13.68,10.74,121.2,12.16,1.35,0.94,8.58,2.42,6.1,22.8,10.9,20,4.6,16.89,6.4,NA,SERC
2017-03-28 03:54:00,12.18,18.12,13.68,10.74,121.5,12.19,1.35,0.94,8.59,1.91,5.7,21.2,10.4,19,4.6,17.05,6.4,NA,SERC
2017-03-28 04:00:00,12.16,18.12,13.67,10.74,121.2,12.16,1.35,0.94,8.58,2.12,6.3,23.6,11,20,4.6,17.11,6.4,NA,SERC
2017-03-28 04:06:00,12.11,18.12,13.66,10.74,121.2,12.18,1.35,0.94,8.59,2.38,6.2,22.9,10.3,18,4.6,17.14,6.4,NA,SERC
2017-03-28 04:12:00,12.14,18.1,13.65,10.73,121.4,12.19,1.35,0.94,8.59,2.06,6,22.4,10.8,20,4.6,16.96,6.4,NA,SERC
2017-03-28 04:18:00,12.16,18.09,13.65,10.72,122.1,12.26,1.35,0.94,8.59,1.98,6.3,23.4,10.7,20,4.6,16.9,6.4,NA,SERC
2017-03-28 04:24:00,12.16,18.09,13.65,10.72,122.3,12.28,1.35,0.94,8.59,2.33,6.1,22.7,10.4,19,4.5,16.75,6.4,NA,SERC
2017-03-28 04:30:00,12.14,18.09,13.65,10.72,122.5,12.31,1.35,0.94,8.59,1.74,5.4,20,9.5,16,4.6,17.08,6.4,NA,SERC
2017-03-28 04:36:00,12.18,18.08,13.66,10.72,122.1,12.25,1.35,0.94,8.59,1.93,6.1,22.5,10.6,19,4.6,17.17,6.4,NA,SERC
2017-03-28 04:42:00,12.2,18.09,13.66,10.72,122.2,12.26,1.35,0.94,8.59,2.2,6.2,23,10.6,19,4.6,17.08,6.4,NA,SERC
2017-03-28 04:48:00,12.25,18.1,13.69,10.73,122.5,12.27,1.35,0.94,8.59,1.98,6,22.2,10.4,19,4.6,16.87,6.4,NA,SERC
2017-03-28 04:54:00,12.26,18.11,13.71,10.74,122.2,12.24,1.35,0.94,8.59,2.04,6.3,23.4,10.8,20,4.6,16.79,6.4,NA,SERC
2017-03-28 05:00:00,12.21,18.12,13.69,10.74,122.2,12.26,1.35,0.94,8.59,2.45,6.4,23.7,11,20,4.5,16.7,6.4,NA,SERC
2017-03-28 05:06:00,12.22,18.12,13.7,10.75,122.1,12.24,1.35,0.94,8.59,2.54,6,22.5,10.9,20,4.6,16.9,6.4,NA,SERC
2017-03-28 05:12:00,12.18,18.12,13.68,10.74,121.6,12.21,1.35,0.94,8.58,2.1,6.7,25,11.5,22,4.6,17.02,6.4,NA,SERC
2017-03-28 05:18:00,12.19,18.11,13.68,10.74,121.5,12.19,1.35,0.94,8.58,2.08,6.3,23.5,10.8,20,4.6,17.02,6.4,NA,SERC
2017-03-28 05:24:00,12.17,18.11,13.67,10.74,121.5,12.19,1.35,0.94,8.58,2.15,6.3,23.6,11.1,21,4.6,16.99,6.4,NA,SERC
2017-03-28 05:30:00,12.18,18.11,13.67,10.74,121.3,12.17,1.35,0.94,8.58,2.17,6.2,23.2,11,21,4.6,17.12,6.4,NA,SERC
